img,desc,source,weight
https://farm66.staticflickr.com/65535/51262614928_defe49197e_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253196651_a0718256e4_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253944084_363c6a67c2_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm9.staticflickr.com/8029/7949904094_51b198639f_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51263158749_a518a90f9b_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253945104_a23b334951_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253944549_013d857891_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253399548_de5134ef66_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6048/6267233924_7033b67885_b.jpg," La Pêche et les poissons Paris: C. Delagrave et cie,1868."," Ernst Mayr Library, Flickr",1
https://farm9.staticflickr.com/8301/7949958348_b51926827e_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51262418936_7952404c61_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51263462070_9d882c6f40_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51263164319_069500d5a0_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253401018_c22d6b854f_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51254242210_43a00c85d9_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm9.staticflickr.com/8440/7949930512_c04d67e5b0_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51261693272_e308ac5082_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51262618413_55253cd306_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm8.staticflickr.com/7024/6441778873_0494f34c19_b.jpg," Oceanic ichthyology. v.22 atlas. Cambridge, U.S.A.: Printed for the Museum,1896."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51262621753_62d48f7000_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51262420821_408652bb24_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51263464580_0192760848_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51263164959_464f8650f1_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6097/6263772182_a2257951ce_b.jpg," Iacobi Theodori Klein Historiæ piscium naturalis Gedani [i.e. Gdansk]: Litteris Schreiberianis,1740-49."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51261693802_5f62b8179e_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253946154_0d648e149b_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm9.staticflickr.com/8173/7949933324_c98aefc013_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6174/6263772024_723d215b0e_b.jpg," Iacobi Theodori Klein Historiæ piscium naturalis Gedani [i.e. Gdansk]: Litteris Schreiberianis,1740-49."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51261695092_dd2c383de5_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253949739_c48690c8d9_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51252470252_fed775193d_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51254246620_77ce090677_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm8.staticflickr.com/7017/6441808133_186d6d96eb_b.jpg," Oceanic ichthyology. v.22 atlas. Cambridge, U.S.A.: Printed for the Museum,1896."," Ernst Mayr Library, Flickr",1
https://farm8.staticflickr.com/7001/6441791087_e967a947c8_b.jpg," Oceanic ichthyology. v.22 atlas. Cambridge, U.S.A.: Printed for the Museum,1896."," Ernst Mayr Library, Flickr",1
https://farm9.staticflickr.com/8035/7949946380_0b95065032_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm9.staticflickr.com/8320/7949943842_0612623e41_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm8.staticflickr.com/7013/6441809261_79dda80e38_b.jpg," Oceanic ichthyology. v.22 atlas. Cambridge, U.S.A.: Printed for the Museum,1896."," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6212/6267233244_e49dddef96_b.jpg," La Pêche et les poissons Paris: C. Delagrave et cie,1868."," Ernst Mayr Library, Flickr",1
https://farm9.staticflickr.com/8176/7949942778_27a3c40e59_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm8.staticflickr.com/7153/6441789829_e31293f8bd_b.jpg," Oceanic ichthyology. v.22 atlas. Cambridge, U.S.A.: Printed for the Museum,1896."," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6036/6266707303_ace38c25ef_b.jpg," La Pêche et les poissons Paris: C. Delagrave et cie,1868."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253174483_3aabe10dd3_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51252672702_de2967a95e_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51254243620_1685987bcb_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253198196_2a2539dcb4_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51262619358_ce4a1fc2ee_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253603818_3b76ccf15c_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm8.staticflickr.com/7020/6441798185_e51e121138_b.jpg," Oceanic ichthyology. v.22 atlas. Cambridge, U.S.A.: Printed for the Museum,1896."," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6047/6267238378_70fbc65592_b.jpg," La Pêche et les poissons Paris: C. Delagrave et cie,1868."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51252974041_dab3497e00_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm8.staticflickr.com/7167/6441807591_0849a829af_b.jpg," Oceanic ichthyology. v.22 atlas. Cambridge, U.S.A.: Printed for the Museum,1896."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51252244452_6f707e0b00_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm9.staticflickr.com/8442/7949923800_7851322d36_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51254445490_a9f7f73191_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51254244255_34a536a29e_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm8.staticflickr.com/7029/6441800969_d4ecbf5fe7_b.jpg," Oceanic ichthyology. v.22 atlas. Cambridge, U.S.A.: Printed for the Museum,1896."," Ernst Mayr Library, Flickr",1
https://farm9.staticflickr.com/8444/7949913302_ccb6d7b623_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51262626548_881424ecdc_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253604093_3e5b81a18d_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253603928_67f2d5528a_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm8.staticflickr.com/7015/6441808695_691230d0d3_b.jpg," Oceanic ichthyology. v.22 atlas. Cambridge, U.S.A.: Printed for the Museum,1896."," Ernst Mayr Library, Flickr",1
https://farm8.staticflickr.com/7168/6441808403_f7fae2b13b_b.jpg," Oceanic ichthyology. v.22 atlas. Cambridge, U.S.A.: Printed for the Museum,1896."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253949304_df9bb9eaf0_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253947734_a3f567a930_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6058/6263774054_b7a9fd4bf2_b.jpg," Iacobi Theodori Klein Historiæ piscium naturalis Gedani [i.e. Gdansk]: Litteris Schreiberianis,1740-49."," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6112/6267233622_e4c7b24055_b.jpg," La Pêche et les poissons Paris: C. Delagrave et cie,1868."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51252673452_260fc12744_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253403518_845eb88b78_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253199626_9d7ffbac5b_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm8.staticflickr.com/7006/6441811063_e7a213c334_b.jpg," Oceanic ichthyology. v.22 atlas. Cambridge, U.S.A.: Printed for the Museum,1896."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51252245027_0cdfd09085_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6096/6263246487_8838d0890d_b.jpg," Iacobi Theodori Klein Historiæ piscium naturalis Gedani [i.e. Gdansk]: Litteris Schreiberianis,1740-49."," Ernst Mayr Library, Flickr",1
https://farm9.staticflickr.com/8033/7949905232_2f1e8e4b97_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51252673577_0f91065ecc_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253403988_b6f2b4771a_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51252472407_6d2c4b9401_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm9.staticflickr.com/8309/7949899762_cc98e9ec15_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51279025213_e4d3e4d94f_b.jpg," Ichthyology Edinburgh: W.H. Lizars,1852-1854."," Ernst Mayr Library, Flickr",1
https://farm8.staticflickr.com/7143/6441806433_606460838a_b.jpg," Oceanic ichthyology. v.22 atlas. Cambridge, U.S.A.: Printed for the Museum,1896."," Ernst Mayr Library, Flickr",1
https://farm8.staticflickr.com/7003/6441806167_11b5fab7db_b.jpg," Oceanic ichthyology. v.22 atlas. Cambridge, U.S.A.: Printed for the Museum,1896."," Ernst Mayr Library, Flickr",1
https://farm8.staticflickr.com/7016/6441788853_56c2d4a7b1_b.jpg," Oceanic ichthyology. v.22 atlas. Cambridge, U.S.A.: Printed for the Museum,1896."," Ernst Mayr Library, Flickr",1
https://farm8.staticflickr.com/7167/6441784741_ea64663551_b.jpg," Oceanic ichthyology. v.22 atlas. Cambridge, U.S.A.: Printed for the Museum,1896."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253722529_3066716741_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253404548_0007a4996e_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51254245445_e40bf769f8_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm8.staticflickr.com/7158/6441805313_a4a4cb38dd_b.jpg," Oceanic ichthyology. v.22 atlas. Cambridge, U.S.A.: Printed for the Museum,1896."," Ernst Mayr Library, Flickr",1
https://farm8.staticflickr.com/7127/7064440191_954bfcc0b3_b.jpg," Ichthyologie; ou, Histoire naturelle des poissons: . Berlin,Chez l'auteur,1796"," Ernst Mayr Library, Flickr",1
https://farm9.staticflickr.com/8175/7949908854_6a33275a2c_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51261696387_296c8343c9_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253401641_d599452b0b_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm9.staticflickr.com/8305/7949934406_96af808f5b_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm8.staticflickr.com/7025/6441796459_c74965f712_b.jpg," Oceanic ichthyology. v.22 atlas. Cambridge, U.S.A.: Printed for the Museum,1896."," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6226/6267234780_14a9a0a99a_b.jpg," La Pêche et les poissons Paris: C. Delagrave et cie,1868."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253722199_b345932c81_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51263180619_b4cb5fd107_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51262429656_3763262679_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51262424511_320ec32bea_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51254446385_a3586fb255_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51254446215_30cc71a314_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253408358_41b7906777_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm8.staticflickr.com/7015/6441806715_d67eeed865_b.jpg," Oceanic ichthyology. v.22 atlas. Cambridge, U.S.A.: Printed for the Museum,1896."," Ernst Mayr Library, Flickr",1
https://farm8.staticflickr.com/7014/6441775501_e465fb7849_b.jpg," Oceanic ichthyology. v.22 atlas. Cambridge, U.S.A.: Printed for the Museum,1896."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51261705017_b521e40c58_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51262630503_e9eaf7bbfb_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253954499_c10cc7983a_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm8.staticflickr.com/7174/6441805753_a74c9e053f_b.jpg," Oceanic ichthyology. v.22 atlas. Cambridge, U.S.A.: Printed for the Museum,1896."," Ernst Mayr Library, Flickr",1
https://farm9.staticflickr.com/8296/7949919896_33cf57da5c_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51262432081_4b51f2cfda_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51262628048_a5787ab389_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51263168799_93559c838a_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm8.staticflickr.com/7147/6441791879_4ed10c3729_b.jpg," Oceanic ichthyology. v.22 atlas. Cambridge, U.S.A.: Printed for the Museum,1896."," Ernst Mayr Library, Flickr",1
https://farm9.staticflickr.com/8178/7949900762_3fa54558f4_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51252245867_d1f506edbc_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51261704527_8906968dba_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51262628558_9dbca01a40_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51262628283_c3510c2151_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51262627823_cd3b32f39d_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253951414_e63dd6c7c5_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253406188_9ba65c29a4_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253200811_f4d18832bd_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm9.staticflickr.com/8453/7949922852_3af5e2b481_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm8.staticflickr.com/7001/6441804283_474290c3b0_b.jpg," Oceanic ichthyology. v.22 atlas. Cambridge, U.S.A.: Printed for the Museum,1896."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51261701682_8f169f34ae_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51261697612_bc615e929d_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51261697297_659b0a0f4b_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51252674952_c98f3e0e57_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253950714_4b94bd7053_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm9.staticflickr.com/8450/7949916098_f35e3c0cfb_b.jpg," Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849"," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51252246137_79214333c3_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51262429931_c501d28ecf_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51263473250_2935ed529e_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51263471805_d22c355cb4_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51254151369_62d3aa4fa8_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253952549_ac7fd98e4c_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253952394_322e93d089_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51252475257_57b9130841_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51261705652_0bdd5ebb72_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51263473745_a7ae12476f_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51263173839_792f59769a_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51261699272_712d75f1ee_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51262624003_3ae5f3be96_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51261696837_15a36f54b1_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51254150599_2ce934e870_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51252477612_a6f3960a13_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51252477047_6a31a27041_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253408188_0272bdb917_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51253204626_b9b0185365_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm8.staticflickr.com/7167/6441782381_4dbbf40268_b.jpg," Oceanic ichthyology. v.22 atlas. Cambridge, U.S.A.: Printed for the Museum,1896."," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6178/6263774522_783d064eab_b.jpg," Iacobi Theodori Klein Historiæ piscium naturalis Gedani [i.e. Gdansk]: Litteris Schreiberianis,1740-49."," Ernst Mayr Library, Flickr",1
https://farm7.staticflickr.com/6036/6263246327_3510568b43_b.jpg," Iacobi Theodori Klein Historiæ piscium naturalis Gedani [i.e. Gdansk]: Litteris Schreiberianis,1740-49."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51263175854_61a0afe18a_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51262622528_01740e82c5_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
https://farm66.staticflickr.com/65535/51252477437_b10e66fe10_b.jpg," Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849."," Ernst Mayr Library, Flickr",1
