img|desc|source
https://farm66.staticflickr.com/65535/51278142394_c64ceb10dc_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51278667371_e3b9c9ed13_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51278673121_33c36344f6_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm8.staticflickr.com/7646/28019030133_f699d1cb12_b.jpg| Poissons, ecrevisses et crabes, de diverses couleurs et figures extraordinaires,. A Amsterdam,Chez Reinier & Josué Ottens,1754| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51277458458_0a62dd040c_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51277922307_dd7398876f_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm8.staticflickr.com/7623/28018908413_b56088deaf_b.jpg| Poissons, ecrevisses et crabes, de diverses couleurs et figures extraordinaires,. A Amsterdam,Chez Reinier & Josué Ottens,1754| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51279695385_0e7e832266_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm9.staticflickr.com/8804/28602680686_5f6c567fac_b.jpg| Poissons, ecrevisses et crabes, de diverses couleurs et figures extraordinaires,. A Amsterdam,Chez Reinier & Josué Ottens,1754| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51279690260_070fe2ba98_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51277262796_a8f86687a9_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm9.staticflickr.com/8566/28635220585_57d1129408_b.jpg| Poissons, ecrevisses et crabes, de diverses couleurs et figures extraordinaires,. A Amsterdam,Chez Reinier & Josué Ottens,1754| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51278668766_65c71654a0_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51277845657_666cdff200_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51279696335_3573574368_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51278843068_8135b524cc_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51261707162_818742a1a2_b.jpg| Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849.| Ernst Mayr Library, Flickr
https://farm8.staticflickr.com/7648/28556555131_3e6dd823f5_b.jpg| Poissons, ecrevisses et crabes, de diverses couleurs et figures extraordinaires,. A Amsterdam,Chez Reinier & Josué Ottens,1754| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51277596321_cfedf1d6b5_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51278446005_27e1deeb2d_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51279570134_6853770f1d_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51278093737_4ea189e0ee_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm9.staticflickr.com/8847/28635199555_92f5da7f0f_b.jpg| Poissons, ecrevisses et crabes, de diverses couleurs et figures extraordinaires,. A Amsterdam,Chez Reinier & Josué Ottens,1754| Ernst Mayr Library, Flickr
https://farm9.staticflickr.com/8622/28556576961_e86ca0f877_b.jpg| Poissons, ecrevisses et crabes, de diverses couleurs et figures extraordinaires,. A Amsterdam,Chez Reinier & Josué Ottens,1754| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51277843407_9ab9a9714a_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51278846503_75f33fac61_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm9.staticflickr.com/8630/28528644192_5955d8eed9_b.jpg| Poissons, ecrevisses et crabes, de diverses couleurs et figures extraordinaires,. A Amsterdam,Chez Reinier & Josué Ottens,1754| Ernst Mayr Library, Flickr
