desc,source,img
Salmon Fishing At Cowichan Bay 1949,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/c/b/cb2e258e3d366ee07704cf9f71fa1df8fd3e2b748fbc649e5d8c6af72d9835e9/i-29991_141.jpg
Spearing Fish On The Ice At Lac La Hache 1939,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/9/c/9c1930da5645b9ba4a49bfbf59a82a4d06d511226165317307d895bae1fe9f83/i-30320_141.jpg
Fish Packing Plant Tofino [198-],Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/c/3/c3cf181323b0e0c79c34f8a9d34fd128a547b02437c7b62c0fe91ab6818469b3/i-02719_141.jpg
Tofino fish-packing plant. [198-],Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/9/7/9727685903d3908e7c880cea961015836ba49cef032ac7e8c2db9d7c00c3c70c/i-02720_141.jpg
Fish Boats Near Saturna Island 1967,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/1/c/1cbe1477435e8f635b613d462c1ba1eb0f0213167d5a2eb1db3c9f2f488c98d7/i-04342_141.jpg
Saturna Island. Fish Boats 1967,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/1/b/1b9ccd60add4dda0d6cc17c9ef50bf8d0981bceaac4a96a161372ca2a0d082f7/i-04343_141.jpg
Saturna Island Fish Boats 1967,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/5/9/594855d987fbb5974e1791e72718f2419be21b6aaf75dd85d4a60fa43621e46f/i-04345_141.jpg
Smoking Fish On Stuart Lake 1971,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/8/c/8cb61cc903d5ac307bc386bb31d11f5c454de29ee58c51183c3a2621817daa1a/i-02890_141.jpg
Tagging coho on Big Qualicum River 1964,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/a/8/8/a8895d04aae1bba91757d3277b773aac1e42c9040aa03a447942defddfb23412/i-12525_141.jpg
Chum fry on Big Qualicum River 1964,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/6/9/f/69f1b9aea115a836d0601712ea6f060b47a49b97bb049806e20bab7505f52168/i-12527_141.jpg
"Provincial Fish Hatchery, Summerland 1960",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/2/c/2/2c273bb8687e87512b66dfb68d0b8e44627f4a73cde1030b8aca7b5285850039/i-13603_141.jpg
Fish Boat Skidegate Mission Queen Charlotte Islands 1971,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/9/3/1/931417ebdc6e1801dd32e97aa32f84365795356a41f627b75aae0ca92868f47c/i-15197_141.jpg
"Fish Boat, Skidegate Mission Queen Charlotte Islands 1971",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/9/b/f/9bf88cc9ec71b82f634ee37169f897fa594a28a02edc17c31e6d6e50c7f979b8/i-15198_141.jpg
"Fish Boat, Dixon Entrance Queen Charlotte Islands 1971",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/b/2/0/b203a69fcb784092db8fd22a971195f040f055484bc960a8509a13350829b547/i-15466_141.jpg
"Fish Processing, Port Edward 1974",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/a/f/8/af80250fe5480c354c63c7362a965f6f0e0be29679dff658bfbf2745b073bec8/i-15476_141.jpg
Fish Boats And Queen Of Prince Rupert In Harbour 1967,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/2/4/c/24cc1d4e81b4986527d650c41c9fbf83c7dd5844ac2694eeeb3c57160e37b63f/i-15522_141.jpg
"Fish Boats, Prince Rupert 1974",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/e/a/b/eab3760e47ba782b1718adbcbed1ad5419a4a9ec6bd792e457daf86ea354b479/i-15557_141.jpg
"Fish Boats, Prince Rupert 1959",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/5/a/0/5a0e9efd6d2feeaf4b5113ee5d25b0439ee6b286f0e9fcf9af3d165b38f67e8e/i-15559_141.jpg
"Fish Boats on the waterfront, Prince Rupert 1963",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/5/4/b/54b86d308b3d321ff34e2409d40abb3d1a76c36ff6740c9bd27ca0c1479a2392/i-15562_141.jpg
Old Fish Boat At Browns Falls Mill 1981,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/3/4/4/344b872847d5b349ba31b1cae5184dc6bda521094fc9f634ce850c2816491590/i-15573_141.jpg
"Salmon Smoking, Greenville 1978",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/9/b/d/9bdac1fbd72881879b806f0a3bbc1bfa8a1b7887e7fab115adebe40bc08d0be8/i-11449_141.jpg
"Folding fish net, Old Aiyansh 1978",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/9/d/f/9df3a811b27092d28fb6923aeb68d17089f3ff9c2561c6eab6c3ed8fa4780b04/i-11499_141.jpg
"Fish Packing Plant,  Alert Bay 1963",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/3/e/0/3e09ea66ac4acc72dcd20bce29a9c89b76a037839eaaf060b2f6d148f3661b05/i-12173_141.jpg
Fish Ladder On The Fraser River 1982,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/1/9/4/19466eae0c4400371abe55b81e45df118a61f693f21105d2548c8c432eb46196/i-16235_141.jpg
A string of fish. 6392,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/d/0/d09cc2dc2cd4b40d463b9bcb1ec2c5449bdf27b9dab40053b668b50d8807bb3f/g-07231_141.jpg
The schooner S.F. Tolmie prior to being refitted for the fish trade. ,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/4/e/4e965d34f76c036f580f9d199b067e40fa217b4cd76d41d282837d353d800db4/c-00564_141.jpg
"Canadian Fish Company, Prince Rupert. ",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/d/c/dcf98100ccddef6a4e91c11aaa6885d9cf7c4a6fc30393a70f666babe1fc2781/c-08011_141.jpg
Pulling fish in on a line ,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/0/7/075ceef2dbf26830898d387c3e9377b9bebdacaaeb42dca31a27b208a59d6af1/c-06088_141.jpg
Fish Ladders At Hell's Gate Airtram 1973,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/a/f/4/af43480914bb14cbf3a01e1f8d3f0a84fef1ce937635081b75a51567acfa9c5a/i-08721_141.jpg
Granville Island Fish Market Vancouver 1983,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/c/5/6/c564dc61ec0b6201775121362c86e52168ab7eb0d6cd6847fb9fe0617a5a9f9b/i-09529_141.jpg
"Granville Island Fish Market, Vancouver 1983",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/4/1/f/41f0f24f291d4ce4b2735f1e14740ce4f65a346db833edb4952ac78dd728dff3/i-09533_141.jpg
Plaque At Fish Trap Near Bella Coola 1964,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/8/1/8184a5063f6bff3550f129121804be0ed7ec23ddfb2f511c0b13b07c49d58e3d/i-05438_141.jpg
Meadow Creek Kokanee Run Duncan Dam 1968,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/6/1/61bff73c1f59eb3d6b096bb0da9f79898631a02c0954518a68d768e55f4f5ccf/i-05896_141.jpg
Fish Ladders At Skutz Falls 1976,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/f/f/e/ffe241fece779378a8b545e082671480c2831f8f0e0bf6437c1378b6601ae86b/i-07726_141.jpg
"Growth Tank, Interior Of Kootenay Fish Hatchery 1981",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/7/4/5/745faa0118050420136bc3c3a6794839760a40d9a522fbf5bd3b3e9de5a71e4d/i-08131_141.jpg
"Growth Tank, Interior Of Kootenay Fish Hatchery 1981",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/7/5/8/7582eeb4b2a6e7210e1fb2606c674ae5027c8f05a66b19f6d78b9f7a7b6aa3fc/i-08132_141.jpg
Kootenay Fish Hatchery Sign 1981,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/d/7/f/d7fb539fa00ba81c903c763f486c797f3a6dfcad90390e9eb4bd7e175af18354/i-08119_141.jpg
Quadra Island Sunset Commercial Fish Boats 1980,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/a/c/aca8f3fdce8d36893e9eea6dcc8b4a0fca5df4c741054a772aaad27a4320cdab/i-07068_141.jpg
"Pemberton, hatchery 1915",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/c/2/c2ef35ce9503656cd786e3ba1f70bd117f852033b87ca313b5c11f1a6434ad66/c-01171_141.jpg
"Pemberton, hatchery 1907",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/2/1/216da03a9af6f7561e6c6658276b7f76466c437939ba38d3fc42a05995e7e05c/c-00966_141.jpg
Working fish traps in Sooke. [ca. 1906],Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/c/4/c43441558e8c786b1ea4cedbccc35c91ec232fd14df67f3ae6f96a52c7c75b83/b-02251_141.jpg
The Fish Collector Essential Towing The Fleet [193-],Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/2/b/2b1eb4276c13691b3dbaeb17e8c0ca04587abaf6bd6047e04bf6db2c26b14aef/c-08019_141.jpg
Fish catch from Shuswap Lake 1926,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/3/f/3f34c010605857527990dbf7fba34f3544362c8240724225b30a96cb157b1eaf/f-02609_141.jpg
Stuart Lake. Fish Cache At Pinchi Village 24096,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/b/f/bf2e1f0b3260b7c75fe2cc8624796d25b66e6e859fd3e180b91825cfafbd795d/g-04124_141.jpg
Unidentified BC fish cannery. ,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/4/a/4aa5be93573547b00a6eca78c8c82e19a78bda692483cd3cc26c76ca16639f1a/c-08017_141.jpg
Model of fish trap made by a Tsimshian elder 18780,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/1/6/164c5d3deb47f13077261b1dfe5c53ebbc2bec9ef590e1a61898d0b9bd284c62/b-04389_141.jpg
Quinsam fish hatchery. 1979,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/2/b/7/2b747b1abf0eca86765286ed663a84306950c74a28c9c017f07cbd167a47a547/i-07172_141.jpg
Quinsam fish hatchery. 1979,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/3/1/b/31b09d460cef77d4f499dfb2329670062867294e2bd2323bf957872a552e99fd/i-07173_141.jpg
Fish catch from Long Canyon on the Finlay River 5388,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/f/e/fed6e8e2ba0607a3eb50cc543c37abb06fd7a4abc4ee12b9406e1261bfedaf1d/i-33212_141.jpg
Indian Kokanee traps on the Tatchi River 1923,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/7/e/7ed5d03f090fa28fa085371cdf7bb06d22dbac434945b4102a3c90007ee5a02a/g-03737_141.jpg
Fish Farming 1980,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/8/3/7/837b2883bd0c851c4079d1515835f10f741f8762a65a0220f1c66d1b251acd31/i-17947_141.jpg
Fish Boat At Thompson Harbour  Queen Charlotte Islands 1984,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/7/b/9/7b9031399c61c86c3b7a515fcd82b142bc90538f6f1a72bd73beed97c223102f/i-15609_141.jpg
Fish caught in Carpenter Lake 1975,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/c/c/6/cc614648799b1cce03df766712cef8fac32f5c72648a5964a555f39c08cb63a6/i-15877_141.jpg
"Smoking Salmon, Mount Currie 1979",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/8/7/a/87aeb9be6ac96fb688e28ec45d8fc3740280cac8b43b6bfe85bc73bfe9fbbba7/i-15896_141.jpg
"Smoking Salmon, Mount Currie. 1979",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/a/3/4/a342e2aca38661f4a75e8c8fdd2ef0704bf6d8e13bcaf2e53280133dfa813e12/i-15902_141.jpg
"Fish Boat, Queen Charlotte City  Queen Charlotte Islands 1981",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/d/b/a/dba53a5ae1163fb3f2db67f1e4253ffddeac12a47f2a53cd5c0eb5da33b77d76/i-15725_141.jpg
"Unloading fish, Victoria 1953",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/3/2/32cc407e1236bf2f7804988a813b8ff9a9fd44b2c7b2bfa616d75bdd76cdb611/i-26935_141.jpg
Beaver Lake Hatchery stripping Kamloops trout 1958,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/4/e/4e47735159325a78ee304e42d5b04c1a31428067c4a22d3393bd7e16fab08af2/i-27413_141.jpg
Labelling - Fish Cannery 1959,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/1/9/19ba59ef19a98b83233013653fbdd34b5694dd27b94ecf050c584529d13c7197/i-29400_141.jpg
Fish drying on a rack. ,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/f/b/fb57793bee8276c4c1d842548a37643681fd6a7e89dde00847afda4b51f5ac77/i-27072_141.jpg
Fraser River. Hell's Gate Fish Ladder 1957,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/9/5/95e279899b3be5378de766834d65f2dc04f7fdd49e77c1e832780ad04123bc47/i-27807_141.jpg
Fraser River. Hell's Gate Fish Ladder 1957,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/7/8/78ae54bc338b188fc1e48af2841467e75aa246c3ed6f87f4307348c765fa0b29/i-27809_141.jpg
"Unloading Fish, Victoria 1953",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/e/0/e0f411619d9873025a3bda3e3ee9101a45cd0bb9d893846d2f38ef596859d52a/i-26937_141.jpg
"Unloading Fish, Victoria 1953",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/a/c/acb78ee8fe1e7fbe1927258e948996f06048478055faef7e17813bd604475a7e/i-26936_141.jpg
Campbell River. Fish catch 1951,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/f/e/fee1a21ff13d93e7c75d1836247aa761fbbf92a1a870bf795015e9a5c04bed1b/i-27478_141.jpg
Campbell River. Fish catch 1970,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/e/f/ef319d8ec3b60b44f7c93889d5205e3a58d1a2ee8d0483cf1148bf50a757e7b0/i-27480_141.jpg
Salmon Troller Catching Fish 1947,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/e/3/e32a3e31c41f255934c32342305f5ad02c0870763ae0cc795e9b93c11f552d76/i-26254_141.jpg
Indian Fish Drying Rack 1958,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/4/2/423cf1ec4b91bcf861d3f569e838932270f0600860dd2cd228645cc4596037a1/i-29251_141.jpg
Indian fish house and totem poles  down in the canyon at Hagwilget. [ca. 1920],Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/9/f/9f856e4138cd8a7335c25f7687dd98f9d1a9b54adc6b79730dcec419baf0fba6/b-00700_141.jpg
"Canadian Fish and Cold Storage Company, Prince Rupert. [ca. 1911]",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/c/8/c80ce869bb1d4e2a110914e155cb9ae27bb85000016820bf640f9b1f855d873e/g-06153_141.jpg
"""Salmon traps, Vancouver, B.C."" [190-]",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/9/a/9a5ad4c6a87d32d59351ff1800c9da6053ef57fdd18fbb6aa5ed8e57bfb47f8f/i-51531_141.jpg
Fish Processing 1975,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/f/0/1/f015c95f0114fe05defa22da2b654a8b0b3d9db777c0feb91177cb9109b75e63/i-18399_141.jpg
Fish Processing 1975,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/9/a/4/9a46884542ae3c880f1d97d42aea7da20253cebdcf2c711a69115c1dea35ea32/i-18402_141.jpg
Fish Processing 1975,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/5/e/1/5e1cb1f4555b4437d835288542cfcb947085a735bd11cdd1693c365e6f8d5457/i-18403_141.jpg
Fish Processing 1975,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/6/c/a/6ca383e1f4333390154bf6ea36b66cc87ad1961c8573ca7737d131189b15cc67/i-18407_141.jpg
Fish Processing 1975,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/0/0/6/006a5ab1fd344f306550055153bf66bdbeed082084c69fc977e0dba520e5f037/i-18412_141.jpg
Fish Processing 1975,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/d/b/5/db511495505ca9317a1631a3955be05f1d5caa29f28e3245eec1cc315931f389/i-18413_141.jpg
Fish Processing 1975,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/2/7/7/27764bc6fedd2f1f6d493e55cce035d2f100fe94d01576a524b299bac41c3965/i-18420_141.jpg
Fish Processing 1975,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/c/1/6/c16942846bc645b857886f99c815bb3f982952f268811b643ab4c6567c56a5b1/i-18423_141.jpg
Fish Processing 1975,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/a/2/f/a2f3b0fc1178082c426f675740dcee1fb4a482d79a7394d82bae1c3294f35918/i-18424_141.jpg
Fish Processing 1975,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/6/9/b/69b8213818b659fa53f3dd499edb3fe04d4eadd9bf475674ff12bd38c72c71d8/i-18425_141.jpg
Smoking Salmon 1979,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/5/4/3/543c47690324a2643cf73e959026556be0325c571a69655abfb900ddd107b83f/i-18433_141.jpg
Smoking Salmon 1979,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/d/1/0/d10b435c469a5acf0e12bf3702444c15e9686cce4822253a89b363090c1b9d8f/i-18442_141.jpg
Smoking Salmon 1979,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/e/b/2/eb2b56a2edee68506f7adfff55ea9bf7f51736d3d0644b0f60e0197c44099ec9/i-18449_141.jpg
Processing Fish Roe 1979,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/7/2/f/72fab44fd9dfdfc055c4a6518a1545abcaffcb04ab6987bc7cb0a4917eefc6d1/i-18452_141.jpg
Commercial Fish Boat 1977,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/7/d/3/7d3e2f23c949dff45e7ccf60e354116dcc84ffb4304e3c829e15b38a959c9834/i-17859_141.jpg
Fish And Game Taken In And Near Murtle Lake 1940,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/a/b/ab69acf49fcb1cf4a4776af4ad1e51cfc477d77f64488365d655918d33c3fbb6/na-11714_141.jpg
Seven Mile Lake And Fish Lake 1951,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/3/9/3953113b1e5366f8dda228cde3a637a9ef31e548204df451200267ba7209f2af/na-11661_141.jpg
First nations fish houses; Siwash smoke houses; Babine Lake. 8614,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/1/7/17f30afa762e9c1a696e92eeeb1ab97dfb847a82f78d4078b63c5288851a36e2/f-08219_141.jpg
"Babine Trail; fish houses, Babine, BC. [1927]",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/9/a/9a11af194186f4f833ab09d389195ae25273c703f71bcf7a59b06f53b6be0610/f-05303_141.jpg
Fish drying outside an unidentified home 1927,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/d/3/d3f662f86724f5a2ea788dc71184a95fa59acfc3af52f22396b5f40c888533ee/f-05306_141.jpg
"Salmon traps near Vancouver, BC. ",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/4/b/4bb52d5ce0883ceacebeb1b6e95f05f1ed5b8c93102f3df7b2574ba713c389d6/d-04014_141.jpg
Barges filled with fish for processing. ,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/6/3/63ff0b17d54c6961cbd323e33f53dcd7c2af310706120ad29e7b243f0f878a1e/f-08020_141.jpg
"""Porter Fish Company, Choice Red Sockeye Salmon, Adams Brand, Packed at Anacortes Washington USA"" [190-]",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/9/1/9165dfac58c908bdf7de2ad2f1afb0db6689028fbee898c269adcce051f01c2f/i-61324_141.jpg
"""Porter Fish Company, Choice Red Sockeye Salmon, Packed at Anacortes Wash., USA, Porter's Best Brand"" [190-]",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/3/e/3e76716cd62e2366a95762643517e7223b4633c9b4e1b9a83f26990431a8c465/i-61200_141.jpg
"""Ewen and Co., New Westminster, Best Quality Salmon"" [190-]",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/7/5/75d4005146b8de7587b2b86dc2f65941d17620cda5537d8053db124fda20bb0f/i-61215_141.jpg
"""Ocean Brand Fraser River Salmon, Gulf of Georgia Canning Co., Vancouver BC"" [190-]",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/a/b/ab4987529674d6063b6ae7f039e53fe3b9bbc2fa26b699ef481a325942ebca0d/i-61219_141.jpg
"""Porter Fish Company Fresh Puget Sound Salmon, Telephone Brand, Packed at Anacortes Wash. USA"" [190-]",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/5/0/50a824b2a957c8993db74fb7dd052a1c6e55c2b29324f3db258389c6ec3ce711/i-61213_141.jpg
Fish canning in Victoria. ,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/b/7/b7172e5c550ce455c1c53b3f36493cf4baa5b3c4b10cf8ff7ef9f15dfc6856ae/d-08900_141.jpg
Canning fish in BC. ,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/1/6/16cef45714ca0e5cbe2794be053b7e312d25c86129e4bf40a5470e82a2e45479/d-08904_141.jpg
Canning fish in BC. ,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/c/1/c101e7e472df8b92c10fc574eba7294956aa9b062d6459671e004353ea31ae83/d-08912_141.jpg
Nass River Cannery. ,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/d/9/d9df76746b612d3959de8b8072bdd4e5c0debd5f2f08597e78e948bf7f04952f/d-02030_141.jpg
"""Porter Fish Company Choice Red Sockeye Salmon, Skipper Brand, Packed at Anacortes Wash., USA"" [190-]",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/6/a/6a421b987e787b893cc2b96781ce1fccbc3b748aed60c223ff9af40a1386bc63/i-61320_141.jpg
Kitkatla; Emsley And Rhoda Faithful Drying Fish Eggs. [ca. 1947],Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/1/1/11a8700c2ba96f1b24f1f3da7da369a500f9b687fc64d341500d68e48c25b770/b-00023_141.jpg
"Lillooet; Fish Hatchery, Residence Of The Superintendent. 1911",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/a/b/ab82e7104795c9422120c98acce6dec108ad9f60ade15a72ec2687fabb5f2e6f/a-03919_141.jpg
Queen Charlotte Islands; Skidegate; fish-drying house. [1911],Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/e/6/e618e390b6a79188bd6d19d97d666e2c93711a2cea5b48a836a712bd5635d33d/a-06145_141.jpg
Tug towing pilings for a fish trap; Sooke. ,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/9/0/90e356dc8458947e24175589abd7327dfb0eff5454ed3acb64f52a0f2f0c224f/e-02411_141.jpg
Trap for salmon in Portage Creek 1903,Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/1/1/118f7da4d7ca94296a1edf8f209c2dc16ea506779d6435db37e9c1bb9b2efadb/g-02516_141.jpg
"On the trail between Port Essington to Hazelton, Charles Herbert Tye on his way to the fish hatchery at Stuart Lake. 1907",Royal British Columbia Museum Archives,https://search-bcarchives.royalbcmuseum.bc.ca/uploads/r/null/0/f/0f8f2c4716164c426e454136ada4a1dbe26e45907fee4fb811f3c54e8b6c95a9/i-67871_141.jpg
