"img","desc","source"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0296.jpg?itok=4v-PcNB1","Plate 40. The Goose-fish or Bellows-fish. Lophius piscatorius, L.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0297.jpg?itok=531-OOPw","Plate 41. The American Sole or Hog Choker. Achirus lineatus, Cuv.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0298.jpg?itok=cZ73fv96","Plate 42. The American Plaice or Turbot-Flounder. Paralichthys dentatus, (L.),Jordan and Gilbert.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0299.jpg?itok=iIQzXlsu","Plate 43. The Four-Spotted Flounder. Paralichthys oblongus, (Mitch.),Jordan and Gilbert.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0300.jpg?itok=FAuCgO-P","Plate 44. The Flatfish, or Winter Flounder. Pseudopleuronectes americanus,(Walb.), Gill.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0301.jpg?itok=CwSL1LI5","Plate 45. The Smooth Flounder. Pleuronectes glaber (Storer), Gill.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0302.jpg?itok=C25DWdDe","Plate 46. The Starry Flounder. Pleuronectes stellatus, Pallas.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0303.jpg?itok=dN-JpmgW","Plate 47. The Arctic Flounder. Pleuronectes glacialis, Pallas.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0304.jpg?itok=9dcEv38S","Plate 48. The Rough Limanda. Limanda aspera (Pallas), Bean.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0305.jpg?itok=jtZFiRBt","Plate 49. The Rusty Dab. Limanda ferruginea (Storer), Goode and Bean.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0306.jpg?itok=tSoeksNW","Plate 50. The California Sole. Lepidopsetta bilineata (Ayres), Gill.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0307.jpg?itok=5xBN4sbe","Plate 51. The San Francisco Sole. Psettichthys melanostictus, Girard.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0308.jpg?itok=NloL4-w4","Plate 52. The Alaska Sand Dab. Hippoglossoides elassodon,Jordan and Gilbert.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0309.jpg?itok=ksWQHqHX","Plate 53. The Atherestes Flounder. Atherestes stomias, Jordan and Gilbert.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0310.jpg?itok=1iktR_tI","Plate 54. The Halibut. Hippoglossus vulgaris, Fleming.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0311.jpg?itok=doaLQafK","Plate 55. The Sand Dab. Hippoglossoides platessoides (Fab.), Gill.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0312.jpg?itok=RUDPJEFA","Plate 56. The Greenland Turbot. Platysomatichthys hippoglossoides (Walb.),Goode and Bean.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0313.jpg?itok=FT-_XZ4r","Plate 57. The Pole Flounder. Glyptocephalus cynoglossus (L.), Gill.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0314.jpg?itok=USsfdgV0","Plate 58. The Codfish. Gadus morrhua, L.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0315.jpg?itok=1ZNOZ4Wq","Plate 59. The Atlantic Tom Cod. Microgadus tomcod (Walb.), Gill.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0316.jpg?itok=A1rS8wm-","Plate 59a. The Haddock. Melanogrammus aeglefinus (L.), Gill.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0317.jpg?itok=lcg-xYYL","Plate 59b. The Saida Cod. Boreogadus saida (Lepechin), Bean.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0318.jpg?itok=g7byYmhB","Plate 60. The Pollock. Pollachius carbonarius (L.), Gill. The Alaska Pollock.Pollachus chalcogrammus (Pallas).","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0319.jpg?itok=AswCCXs7","Plate 61. The Cusk. Brosmius brosme (Muller), White. The Burbot orFreshwater Cusk. Lota maculosa (Le Seuer), C. & V.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0320.jpg?itok=knWUlSwW","Plate 62. The Common Hake. Phycis chuss (Walb.), Gill. The Squirrelor White Hake. Physcis tenuis (Mitchell), De Kay.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0321.jpg?itok=hzGdw71-","Plate 63. The King Hake. Phycis regius (Walb.), Gill. Earl's Hake. PhycisEarllii, Bean.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0322.jpg?itok=9V6E0UiU","Plate 64. Chester's Hake. Phycis Chesteri. Goode and Bean. The Blue Hake.Haloporphyrus viola, Goode and Bean.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0323.jpg?itok=iVon7Iy5","Plate 65. The Merluccio. Merlucius productus (Ayres), Gill. The Silver Hakeor New England Whiting. Merlucius bilinearis (Mitch.), Gill.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0324.jpg?itok=-cuyOVDU","Plate 66. The Sand Cusk. Ophidium marginatum, De Kay. The Lant or Sand Eel.Ammodytes americanus, De Kay. The Onion Fish or Grenadier. Macruris rupestris, (Muller), Block.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0325.jpg?itok=xlLz-KO5","Plate 67. The Mutton-Fish. Zoarces anguillares (Peck), Storer. Vahl's Lycodes. Lycodes Vahllii, Reinhardt.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0326.jpg?itok=FRaBS4yY","Plate 68. The Common Catfish or Wolf-Fish. Annharicus lupus, L. The SpottedCatfish. Annharicas minor, Olafsen.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0327.jpg?itok=G-3DOPhc","Plate 69. The Gulf Toadfish or Sapo. Batrachus pardus, Goode & Bean. TheNaked Star-gazer. Astrocopus anoplus (C.V.), Brevoort.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0328.jpg?itok=n_tmEQMd","Plate 70. The Lump-Fish. Cyclopterus lumpus, L.","NOAA Photo Library"
